distance_along_trip,n
1084.30897812,18
1084.33540807,10
1084.35262245,20
1084.62138479,20
1084.73827527,18
1085.02000391,20
1085.02169796,20
1085.04285181,15
1085.08213736,19
1085.19307795,11
1085.26507138,38
1085.33611896,20
1085.35105181,40
1085.84171389,19
1086.02162958,40
1086.03338537,14
1086.14530097,20
1086.21403002,20
1086.32121824,20
1086.87297892,20
1086.97610038,17
1087.04761398,20
1087.27599054,9
1087.44807516,19
1087.81067141,20
1087.95222146,20
1088.00803211,20
1088.10463171,20
1088.13366042,32
1088.42116771,20
1088.58323712,38
1088.59948471,14
1088.82095015,8
1088.924963,11
1089.10487692,20
1089.28071008,20
1089.35313686,20
1089.35890312,11
1089.40226259,20
1089.44890681,19
1089.63107893,20
1089.68373181,20
1089.69113637,9
1090.05184181,19
1090.0913979,19
1090.1327871,100
1090.31447186,20
1090.4449844,20
1090.49868356,20
1090.6185152,19
1090.68377474,20
1090.95879109,15
1090.97027933,20
1091.42398872,40
1091.4418157,11
1091.45186457,20
1091.45490002,19
1091.50610613,20
1091.51921939,20
1091.53219437,20
1091.54168693,40
1091.64253067,20
1091.72187609,8
1091.92069392,20
1091.93191277,20
1092.07214513,20
1092.08118341,40
1092.11048025,20
1092.28869707,20
1092.35053185,40
1092.42197339,14
1092.53407473,11
1092.77693821,40
1092.79293541,20
1093.33284992,19
1093.52472828,18
1093.71085476,39
1093.74894345,40
1093.74995397,19
1093.93237166,15
1093.95559084,19
1093.99708647,19
1094.28998904,4
1094.29101843,20
1094.38297098,20
1094.41055359,20
1094.55615276,20
1094.66893923,20
1094.77743274,14
1095.06757974,20
1095.07440748,20
1095.19927526,2
1095.40652672,20
1095.67735712,20
1095.87381768,10
1096.05103858,19
1096.085325,20
1096.18009025,19
1096.35169541,40
1096.53027075,40
1096.58941538,13
1096.66238732,20
1096.75244076,40
1096.75321717,20
1096.85629747,22
1097.00793626,20
1097.15969817,20
1097.2587301,33
1097.47458801,17
1097.58440254,19
1097.58622184,11
1097.65639981,19
1097.69055344,22
1097.81183891,20
1097.83116291,60
1097.85819291,20
1097.9486134,55
1098.0012365,40
1098.14504083,19
1098.21268715,20
1098.29283722,20
1098.81383714,20
1098.85739172,20
1098.97572916,20
1099.28200608,20
1099.48584469,20
1099.52841748,11
1099.77346602,10
1100.33213714,20
1100.36187019,20
1100.54609779,19
1100.60582841,19
1100.61482329,19
1100.67003849,20
1100.70967285,14
1100.71197262,19
1100.78184943,19
1100.84170811,19
1100.86132664,20
1101.18826805,4
1101.28687878,20
1101.37712438,11
1101.49489161,40
1101.59534056,14
1101.8563786,11
1101.96899322,20
1102.17512086,17
1102.37391253,20
1102.42092343,12
1102.55446126,19
1102.69270245,18
1102.7902129,20
1102.94233599,20
1103.32666983,11
1103.36139317,15
1103.47094226,19
1103.76042983,20
1103.82493898,19
1103.9213633,19
1104.02485674,20
1104.33214072,20
1104.46078606,40
1104.53807919,20
1105.0675355,33
1105.12272145,20
1105.33164301,20
1105.42766201,20
1105.46605451,20
1105.49840224,20
1106.02220376,10
1106.0574045,20
1106.2202766,20
1106.35853408,20
1106.39644092,20
1106.56483279,20
1106.6660713,20
1106.68821695,40
1106.76760175,20
1106.85030637,19
1106.9523015,20
1106.96587626,19
1107.23032461,20
1107.35897529,20
1107.43865723,38
1107.6395985,15
1107.69056085,20
1107.76999739,20
1107.97509056,34
1107.99424294,20
1108.02291144,20
1108.05696749,20
1108.08654706,25
1108.13400073,20
1108.17580391,38
1108.183542,19
1108.46712427,20
1108.59832146,20
1108.63968395,20
1108.72924222,20
1108.82253139,16
1108.82864121,8
1109.06206127,9
1109.07036851,11
1109.08814434,8
1109.12827947,14
1109.16323141,20
1109.31491333,15
1109.31917104,14
1109.40687237,20
1109.45079612,19
1109.56643414,19
1109.88789528,20
1109.97767776,20
1110.07778569,17
1110.25832406,57
1110.2589336,20
1110.53319581,20
1110.63180897,20
1110.68035432,19
1110.92033563,56
1111.3064312,20
1111.43734398,19
1111.52532244,33
1111.6626573,18
1111.75211257,20
1112.20815814,57
1112.28522368,20
1112.43422118,20
1112.49318025,20
1112.49455029,20
1112.49655723,20
1112.56734091,19
1112.63056532,19
1112.7131694,40
1112.84302259,20
1112.96635467,40
1112.99139283,20
1113.03884487,40
1113.07987058,19
1113.15469664,16
1113.22107701,38
1113.37691279,6
1113.4337434,40
1113.58684546,20
1113.68899428,20
1113.82197177,20
1113.98529109,20
1114.38248417,40
1114.54752807,19
1114.76034166,17
1114.96851545,19
1115.15127736,19
1115.20973589,20
1115.30327016,20
1115.43460548,20
1115.8292505,11
1116.00567288,15
1116.15735156,27
1116.21342971,20
1116.25458175,19
1116.35550484,15
1116.50045593,9
1116.51152471,20
1116.59319812,19
1116.59528481,60
1116.7461796,20
1116.9883987,78
1117.00230497,13
1117.0136808,20
1117.14754048,20
1117.28425241,9
1117.28999147,20
1117.3798852,36
1117.74166133,40
1117.926157,20
1118.15922324,20
1118.51967925,11
1118.52031448,40
1118.60588538,19
1119.18572493,19
1119.39267684,14
1119.4851714,20
1119.49069834,20
1119.58367874,18
1119.59691147,6
1119.65138218,38
1119.90753503,16
1119.99994824,19
1120.15840434,19
1120.19313175,19
1120.36776281,19
1120.58715099,10
1120.60965998,20
1120.64705659,19
1120.86554316,20
1120.95481289,11
1121.04360482,15
1121.17122677,20
1121.42879426,19
1121.54059761,19
1121.88310508,9
1122.03090686,26
1122.15739248,40
1122.71460648,33
1122.86055023,78
1123.03220992,19
1123.0469297,40
1123.09654004,19
1123.20701721,9
1123.38994654,11
1123.64660661,19
1123.66783898,20
1123.83943476,133
1123.93690194,38
1124.00279713,19
1124.27791692,19
1124.56615915,20
1124.65530223,76
1124.76039027,20
1124.78591657,40
1124.8224097,16
1124.93068962,19
1125.07964082,20
1125.09183276,20
1125.16207346,19
1125.46882268,20
1125.91140503,20
1125.91773555,20
1126.2452794,40
1126.47761574,19
1126.4868464,20
1126.58039055,20
1126.91600913,6
1127.06920955,16
1127.15617805,19
1127.67936364,20
1128.12439914,60
1128.19456679,19
1128.23588341,40
1128.46548623,20
1128.70338978,19
1128.78312702,20
1128.80941065,20
1129.11544205,14
1129.14584493,19
1129.21785783,2
1129.35110631,57
1129.60029994,76
1129.65707422,14
1129.73728437,19
1129.86787079,9
1129.93019486,19
1130.40440078,6
1130.5157914,40
1130.64663185,38
1130.69534747,10
1131.0865775,20
1131.0975201,114
1131.18945143,20
1131.26499482,20
1131.31626576,17
1132.03210618,20
1132.06922977,20
1132.09472228,20
1132.23875868,19
1132.30741816,12
1132.74252697,95
1133.11375385,19
1133.1235593,14
1133.18745837,38
1133.29115439,20
1133.34958126,20
1133.46932979,19
1133.48299445,40
1133.51082621,20
1133.56670178,20
1133.59922974,9
1133.61390006,19
1133.64124958,19
1134.24173766,20
1134.24401804,20
1134.57225143,20
1134.67782918,38
1134.81942461,20
1135.27180338,12
1135.56561476,22
1135.56731681,20
1135.63965366,20
1135.71929928,20
1136.0424792,19
1136.06504542,20
1136.33363569,40
1136.35852368,20
1136.44472187,38
1136.77462802,9
1136.98106848,40
1137.1583562,31
1137.22519621,20
1137.26458336,18
1137.29048715,38
1137.71316368,16
1137.9386354,17
1137.97908943,9
1138.0007484,54
1138.14647682,20
1138.28880922,14
1138.302219,40
1138.39902153,19
1138.41583043,19
1138.43188534,20
1138.63664206,15
1138.66791733,20
1138.72172883,20
1138.73010549,40
1138.82574728,19
1138.97188915,20
1139.0568154,20
1139.0594179,15
1139.13697729,40
1139.14606736,40
1139.14859058,19
1139.23043564,19
1139.54843648,19
1139.6633597,19
1139.77014285,19
1139.88503054,20
1140.03536857,60
1140.17560636,20
1140.27851577,9
1140.34452254,20
1140.42407351,20
1140.64394747,18
1140.83141871,20
1140.97994896,14
1140.99795722,20
1141.04553357,20
1141.20366213,20
1141.24427594,20
1141.35566594,19
1141.74699772,19
1141.81917584,19
1141.83844733,60
1141.91181686,20
1142.02506823,20
1142.0345961,20
1142.05988874,20
1142.07352385,19
1142.11063534,20
1142.17479298,8
1142.27739452,14
1142.49321109,19
1142.55563464,20
1143.03445271,20
1143.06061113,57
1143.21808346,15
1143.24304147,19
1143.31236191,13
1143.34729637,20
1143.44896271,19
1143.57705794,38
1143.78895048,8
1143.96026366,20
1143.97721653,100
1144.00569171,100
1144.1274142,20
1144.13723552,20
1144.20328504,19
1144.23518463,19
1144.26084745,60
1144.3576542,38
1144.5009878,23
1144.56100504,17
1144.60123298,20
1144.60155088,40
1145.53988116,20
1145.63636014,30
1145.84501088,20
1145.93655883,20
1146.07116479,20
1146.10584991,20
1146.13694857,15
1146.25901325,20
1146.42653186,19
1146.73428903,15
1146.75484817,20
1146.9076324,20
1147.29547498,80
1147.31803277,20
1147.36710857,57
1147.39700921,40
1147.43316067,15
1147.5978394,20
1147.74128298,11
1147.84254466,19
1147.90571165,40
1147.97213504,13
1147.97601485,57
1148.02023157,80
1148.24191069,19
1148.37168304,20
1148.68286432,20
1148.96613377,20
1148.96859564,19
1149.1506747400001,38
1149.15540756,6
1149.21803924,80
1149.39678305,35
1149.48487276,19
1149.67763303,19
1149.75472637,57
1149.76163916,19
1150.13062231,6
1150.17641662,11
1150.2216215,19
1150.37521808,20
1150.50650074,15
1150.78531642,19
1150.8286231,40
1150.85589331,20
1151.085307,20
1151.18944212,20
1151.1927924,20
1151.41750931,19
1151.49117568,19
1151.5495305,20
1151.622957,20
1151.69911234,19
1151.77564745,9
1151.89998683,247
1151.94633799,19
1151.97319791,40
1152.05433033,20
1152.36154451,20
1152.49528623,60
1152.61155027,22
1152.70445393,20
1152.85203521,20
1152.93691469,20
1153.06967028,19
1153.08292087,57
1153.29750642,15
1153.41436248,19
1153.4324034,20
1153.45116925,40
1153.63837271,20
1153.77433197,20
1153.84123062,20
1153.92687723,20
1154.01603027,20
1154.04001144,20
1154.07507379,9
1154.3294389,40
1154.35279693,39
1154.43677681,19
1154.4945595,17
1154.52700086,40
1154.64041861,40
1154.71554541,20
1154.81615424,20
1155.15666178,20
1155.29694374,38
1155.32696536,20
1155.47014492,20
1155.61524278,95
1155.62183477,18
1155.9807033,20
1156.13718259,38
1156.15081687,20
1156.26280329,80
1156.35940084,19
1156.36155879,20
1156.41111538,57
1156.48472162,19
1156.48958872,20
1156.54166643,60
1156.55449682,20
1156.56801457,15
1156.67387816,20
1156.73747947,19
1156.88223373,20
1157.12425141,40
1157.39557347,19
1157.81838228,40
1157.81967962,19
1157.86244774,20
1157.95849401,19
1158.27683197,5
1158.28458733,38
1158.42978931,20
1158.49952329,19
1158.53414185,20
1158.59893245,20
1158.65193213,19
1158.76585524,19
1158.79272716,20
1158.81967197,20
1158.88210693,40
1159.07277954,40
1159.20588164,8
1159.20683044,40
1159.2256506,40
1159.48001988,20
1159.48657315,35
1159.54677403,160
1159.55508077,19
1159.56095511,20
1159.58869189,20
1159.7185496500001,19
1159.73930988,40
1159.88698428,19
1159.89128277,19
1160.20032556,5
1160.47888592,19
1160.4846787,40
1160.54183929,34
1160.65354742,40
1160.74216292,20
1160.96185199,19
1160.97335279,8
1161.19037698,40
1161.22222713,14
1161.52257913,19
1162.0487357,20
1162.35039007,19
1162.35208484,11
1162.59673216,94
1162.60395935,60
1162.63802462,20
1162.723498,20
1162.7622514,19
1163.05183129,20
1163.14851018,20
1163.28658215,19
1163.36084545,11
1163.44575571,19
1163.62117706,9
1164.03644794,20
1164.07378943,22
1164.1203779,20
1164.29949624,19
1164.29988534,14
1164.31169707,20
1164.31304461,20
1164.65999556,20
1164.81153471,20
1164.8472351999999,20
1164.96566069,19
1165.0349828,20
1165.15827768,19
1165.19299093,20
1165.22466699,20
1165.27230125,19
1165.35954787,80
1165.66114467,60
1165.82650694,19
1166.06424216,38
1166.18451162,20
1166.46847267,19
1166.79500148,20
1166.99074997,19
1167.27810439,40
1167.51687447,20
1167.57650078,20
1167.66259304,9
1167.82049413,19
1167.82763056,19
1167.86105041,20
1168.10661943,20
1168.15111286,20
1168.17427825,74
1168.56575259,20
1168.71832998,20
1168.76615821,80
1168.79362505,20
1168.81995861,20
1168.87730939,20
1168.9503994,20
1169.05628173,97
1169.11320032,20
1169.41385335,20
1169.43613071,40
1169.52871876,20
1169.56635769,20
1169.66856112,20
1169.74398229,20
1169.80156147,20
1170.15181995,61
1170.24998081,20
1170.25097427,40
1170.45388571,20
1170.62467488,20
1170.77095477,19
1170.77510061,60
1170.80246343,17
1170.98446127,19
1171.062668,20
1171.29271088,20
1171.52011877,19
1171.52065597,20
1171.63110987,19
1172.02190838,8
1172.10573078,5
1172.31210857,14
1172.38638844,20
1172.43683476,20
1172.77660013,1
1172.81980811,20
1172.89224629,40
1173.28076307,26
1173.28906619,20
1173.40109203,20
1173.57234819,40
1173.57251947,19
1173.69788965,20
1173.97833758,19
1174.0888637,20
1174.09939229,19
1174.1090348,40
1174.22640466,20
1174.61936342,20
1174.66011336,24
1174.76991081,3
1174.93463143,20
1175.11733074,37
1175.52094474,8
1175.98134573,5
1176.27146976,35
1176.49346768,19
1176.59856469,4
1176.65339165,1
1177.01433161,20
1177.06933715,8
1177.10630136,20
1177.30988016,19
1177.46568832,20
1177.48117265,15
1177.61070287,19
1177.7134126,15
1177.81695268,74
1177.95657673,19
1178.07981513,11
1178.1775171,20
1178.56833302,38
1178.63891027,19
1178.83513908,14
1178.93702475,20
1179.36876348,8
1179.39802036,6
1179.56885005,14
1179.67625138,19
1179.68225034,20
1179.85696068,19
1179.93290444,1
1179.94361751,13
1180.37867867,20
1180.48200818,20
1180.60585765,19
1180.69812448,14
1180.72965125,20
1180.88964284,20
1180.91182966,9
1180.98403806,17
1181.12201344,38
1181.19631679,18
1181.42311807,20
1181.57663589,19
1181.78900334,20
1182.19017509,8
1182.50774116,39
1182.5123862,20
1183.17709103,19
1183.22188109,14
1183.41713073,60
1183.5842518,38
1183.6625034,20
1183.73257563,19
1183.86015497,20
1183.91830937,20
1184.00425656,20
1184.14135727,19
1184.15564505,13
1184.26521524,20
1184.33508597,40
1184.57081205,51
1184.63332402,19
1184.85374707,40
1184.99913813,20
1185.00932063,20
1185.29891639,19
1185.32483333,20
1185.34937611,7
1185.55218956,8
1185.58197468,20
1185.73111442,20
1185.83036172,19
1185.95410485,19
1185.98537117,19
1186.07300467,20
1186.07312999,26
1186.27352324,40
1186.31332381,20
1186.60893368,40
1186.7935009,19
1186.86779439,19
1186.90685962,20
1187.22062909,19
1187.31593803,20
1187.3193325,60
1187.48415305,20
1187.6064077,17
1187.62980043,20
1187.67924627,76
1187.9453073,35
1188.1446346,19
1188.24075938,20
1188.31284785,19
1188.56049195,33
1188.62250795,20
1188.70251035,20
1188.73082228,20
1188.86342982,20
1188.93697285,38
1189.13098,120
1189.19788234,14
1189.28639322,57
1189.50716,20
1189.82465137,19
1190.13609198,19
1190.23065458,19
1190.29727142,14
1190.36708152,20
1190.42211254,20
1190.52474348,19
1190.78678971,20
1190.79980943,20
1190.86589516,8
1190.91835485,20
1190.95225137,38
1190.97830753,19
1191.02257418,20
1191.20121589,19
1191.30455875,20
1191.46773301,20
1191.4796881,20
1191.51269955,10
1191.57368858,22
1191.64956942,76
1191.73334342,40
1191.75048643,20
1192.05495774,19
1192.22248711,19
1192.22259417,19
1192.84757789,20
1192.86174315,38
1192.93963753,19
1193.00126014,19
1193.05632606,20
1193.1653215,3
1193.16774885,60
1193.5485953,20
1193.64684919,19
1193.67343451,17
1193.9551536,18
1194.09008572,20
1194.15806579,19
1194.22796423,20
1194.42257259,29
1194.45829995,20
1195.04898083,20
1195.13866922,19
1195.16725575,60
1195.62224943,20
1195.63981069,19
1195.75421884,59
1195.95752309,19
1196.23143385,19
1196.34648787,20
1196.42922079,20
1196.66512273,14
1196.89867069,60
1196.95557701,20
1197.1157696,20
1197.17676471,19
1197.34339266,20
1197.38139532,20
1197.44569805,14
1197.53996216,17
1197.5614415,20
1197.6516083,30
1197.76211474,19
1197.9156958,14
1198.06879305,19
1198.08884693,60
1198.19454998,38
1198.27636547,20
1198.41787823,40
1198.5192696,20
1199.23320724,20
1199.23503544,40
1199.26312188,60
1199.39396638,20
1199.7718707,19
1199.80850248,20
1200.21227239,14
1200.28259349,8
1200.47640648,20
1200.55488829,20
1200.67972003,5
1201.00284156,19
1201.09649172,20
1201.27696329,20
1201.35062589,1
1201.64127052,20
1201.64998567,20
1201.75940377,28
1201.77235727,20
1201.94972964,20
1201.99795722,20
1202.45722233,60
1202.69801136,20
1202.80720227,19
1203.014432,8
1203.05656013,20
1203.35585136,19
1203.5850919,20
1203.59299994,20
1203.83934643,21
1203.9745423,20
1204.08099158,20
1204.11024368,40
1204.22416722,20
1204.28291539,66
1204.58572432,20
1204.7251127,19
1204.73106771,14
1204.74967815,20
1204.81778356,39
1204.86445574,39
1205.09882352,20
1205.22481164,19
1205.29548318,19
1205.41475108,38
1205.65273139,20
1205.79204869,7
1205.81061234,17
1205.88423826,40
1206.03974358,13
1206.07661813,14
1206.2378618,19
1206.56646504,20
1206.70660185,19
1206.89783273,19
1206.9781445,20
1207.03822315,20
1207.08062982,15
1207.08906296,27
1207.2160649100001,20
1207.45485414,20
1207.52380079,37
1207.7303602,20
1207.76054605,20
1207.86625135,40
1208.19227881,20
1208.26890274,11
1208.35880084,19
1208.38992159,19
1208.47280017,20
1208.47325704,11
1208.61962409,11
1208.75545504,20
1209.19175326,26
1209.30317037,11
1209.33159772,20
1209.36294616,20
1209.40082533,14
1209.67149505,20
1209.95898061,16
1210.0548127,20
1210.10836437,14
1210.12374487,20
1210.33698548,20
1210.78470144,17
1210.80531091,200
1210.84669881,20
1211.08090782,20
1211.24936783,20
1211.51892441,20
1211.56073219,8
1211.56677406,18
1211.65551939,20
1212.1199465,40
1212.1972737,19
1212.20447156,60
1212.70840193,20
1212.83535667,20
1212.85284478,20
1212.88171482,16
1212.9802675400001,20
1213.19148373,51
1213.29813261,20
1213.48989138,11
1213.50731118,15
1213.8400607,16
1213.8656756,13
1213.99221677,20
1214.12527341,19
1214.22246517,20
1214.3945569,140
1214.47926747,20
1214.8631675,20
1214.90349837,14
1215.00231408,19
1215.18615062,20
1215.23525884,19
1215.43592267,20
1215.50322262,19
1215.53378301,20
1215.53841077,20
1215.70723718,13
1215.75323573,12
1215.92603139,20
1215.97373968,5
1216.10861601,20
1216.12716813,20
1216.17950575,22
1216.4730083,20
1216.5520905,20
1216.65248439,20
1216.88660956,20
1216.89998461,20
1217.0422469,42
1217.18317991,20
1217.19791317,19
1217.20668965,20
1217.39326046,20
1217.50631489,20
1217.5693395,20
1217.63329505,20
1217.85730976,19
1217.9838029,80
1218.01914803,20
1218.02736154,30
1218.17430935,56
1218.23054331,20
1218.31576457,12
1218.36015866,11
1218.38151949,11
1218.46029467,7
1218.52123172,14
1218.54854106,20
1218.62242141,92
1218.71058391,37
1218.79119514,20
1218.91738984,20
1219.17658406,38
1219.326672,10
1219.39435448,20
1219.99220046,20
1220.17358757,20
1220.46512814,20
1220.6949117,20
